smiles_canonical,smiles_raw,temperature,perplexity,vina_score,qed,mw,logp,hbd,hba,rotbonds,tpsa,lipinski_violations,pains_hits,max_tanimoto_known,novelty,z_affinity,z_qed,z_novelty,z_druglike,composite_score,on_pareto_front
C/C=C/C=C1C(Cl)=Cc2[nH]c(=O)c3scc(C#N)c3c21,C/C=C/C=C1C(Cl)=CC=2[NH1]C(=O)C=3SC=C(C#N)C=3C1=2,1.0,,-6.856,0.8646642081290855,300.7700000000001,4.014080000000002,1,3,1,56.65,0,0,0.10256410256410256,0.8974358974358975,-0.0905487117159342,1.029303980870105,2.074854209503817,0.13428621256572063,2.9902038732249143,True
CCc1c(C(=O)N2CCNC3=CC=CC(=O)C32)ccc(OC(C)C)c1C(F)(F)F,C12C(=O)C=CC=C2NCCN1C(=O)C3=CC=C(OC(C)C)C(C(F)(F)F)=C3CC,0.8,,-7.422,0.8287706928965703,408.42000000000013,3.4918000000000022,1,4,4,58.64,0,0,0.16666666666666666,0.8333333333333334,0.8319883034493409,0.4587864139025205,0.7755092344529916,0.13428621256572063,2.9654153615370547,False
COc1ccccc1CCN1C=NN2C(=O)NC(C3CC3)=NC2=C1C,COC1=CC=CC=C1CCN2C=NN3C(=O)[NH1]C(C4CC4)=NC3=C2C,1.0,,-7.075,0.8960444182845277,339.39900000000017,2.5193000000000003,1,5,5,69.53,0,0,0.16666666666666666,0.8333333333333334,0.26640465634271526,1.528083803153894,0.7755092344529916,0.13428621256572063,2.9035454565751766,False
FC(F)Oc1ccc([C@H]2CNCCO2)cc1-c1ccccc1,FC(F)OC1=CC=C([C@H1]2CNCCO2)C=C1C3=CC=CC=C3,1.2,,-6.755,0.935692256891955,305.32399999999996,3.6159000000000017,1,3,4,30.49,0,0,0.14893617021276595,0.851063829787234,-0.2551710412772289,2.158275309093164,1.134902525424496,0.13428621256572063,2.849978858246063,True
CNC(=O)[C@H]1CC[C@H](OC(=O)Nc2cc(-c3ccccc3)ccc2N)CC1,CNC(=O)[C@H1]1CC[C@H1](OC(=O)NC2=CC(C3=CC=CC=C3)=CC=C2N)CC1,0.8,,-8.166,0.716857260863564,367.4490000000001,3.789100000000002,3,4,4,93.44999999999999,0,0,0.20481927710843373,0.7951807228915663,2.044651800415711,-1.320046852799199,0.00216415291671631,0.13428621256572063,2.8385640072318,False
COc1cc2c(cc1OC(N)=O)CC(O)(CCc1ccccc1)C(=O)C2(C)C,COC1=CC2=C(C=C1OC(N)=O)CC(O)(CCC3=CC=CC=C3)C(=O)C2(C)C,1.0,,-7.428,0.8270767814566453,383.4440000000001,2.9194000000000013,2,5,5,98.85,0,0,0.1744186046511628,0.8255813953488372,0.8417678477797153,0.431862156774059,0.6183791444468449,0.13428621256572063,2.800920103063195,False
N#CC(CN1CCN[C@@H]2c3ccc(-c4cnc(N)nc4)cc3C[C@@H]21)c1ccccc1,N#CC(C1=CC=CC=C1)CN2CCN[C@@H1]3C4=CC=C(C5=CN=C(N)N=C5)C=C4C[C@@H1]32,1.0,,-7.916,0.7046688280125167,396.4980000000001,2.904180000000001,2,6,4,90.86,0,0,0.15730337078651685,0.8426966292134832,1.6371707866501302,-1.5137786455835422,0.9653011971008655,0.13428621256572063,2.793007231100444,False
CC1=NN2CN=C(Nc3ccc4c(c3)OCO4)NC(=O)C1c1ccccc12,CC1=NN(C2=CC=CC=C23)CN=C(NC4=CC=C5C(=C4)OCO5)[NH1]C(=O)C13,0.8,,-7.508,0.8114316648551987,363.37700000000007,2.2501999999999995,2,7,1,87.55000000000001,0,0,0.17857142857142858,0.8214285714285714,0.9721617721847013,0.18318732510709004,0.5342023105149797,0.13428621256572063,2.7288562862743326,False
Cc1nc2sc3c(c2c(=O)n1NC1CCCC1)CC(C)(C)CC3,CC1=NC=2SC3=C(C=2C(=O)N1NC4CCCC4)CC(C)(C)CC3,1.2,,-6.887,0.9110768734677849,331.4850000000001,3.767420000000003,1,4,2,46.92,0,0,0.15730337078651685,0.8426966292134832,-0.04002106600900266,1.7670205498376528,0.9653011971008655,0.13428621256572063,2.7194227212033732,False
CC=C1C=COC(C(=O)NCC(=O)N(C)CCC(=O)N2CCc3ccccc3C2)=C1,CC=C1C=C(C(=O)NCC(=O)N(CCC(=O)N2CCC3=CC=CC=C3C2)C)OC=C1,0.8,,-8.401,0.7785677266875879,409.48600000000016,1.9100999999999995,1,4,6,78.95,0,0,0.29850746268656714,0.7014925373134329,2.4276839533553565,-0.3391759464449178,-1.8968749082634833,0.13428621256572063,2.686460158285172,False
Cc1ccc(C)c(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1,CC1=CC=C(C)C(NC(=O)NC23CC4CC(CC(C4)C2)C3)=C1,0.8,,-7.514,0.8348310901148889,298.43000000000006,4.393740000000003,2,1,2,41.13,0,0,0.2,0.8,0.9819413165150757,0.55511476328414,0.09984984742656229,0.13428621256572063,2.685990350023714,False
Brc1cccc(Nc2ncc3c(n2)NC=CC3)c1,C1=CCC2=CN=C(NC3=CC=CC(Br)=C3)N=C2N1,1.0,,-7.078,0.8917527741557093,303.163,3.4644000000000013,2,4,2,49.84,0,0,0.17567567567567569,0.8243243243243243,0.2712944285079024,1.4598692983665165,0.592898589310713,0.13428621256572063,2.6624998509758946,False
CC(CN)C1c2cc(C#N)ccc2CCN1C(=O)C1CC1c1ccccc1,CC(CN)C1C2=CC(C#N)=CC=C2CCN1C(=O)C3CC3C4=CC=CC=C4,0.8,,-7.15,0.9096139159039974,359.473,3.3825800000000026,1,3,4,70.12,0,0,0.2028985507246377,0.7971014492753623,0.3886489604723899,1.7437672411421379,0.04109685725034988,0.13428621256572063,2.629305125620128,False
Cc1ccc(C=C2SC=C2c2cc3c([nH]2)OCO3)cc1,CC1=CC=C(C=C2C(C3=CC4=C([NH1]3)OCO4)=CS2)C=C1,1.2,,-6.858,0.897418590855312,283.352,4.180620000000003,1,3,2,34.25,0,0,0.14666666666666667,0.8533333333333333,-0.08728886360580992,1.549925898769182,1.1809048666688473,0.13428621256572063,2.62339614450927,False
N#CC1CCCCC1Oc1ccc(COc2ccccc2F)cc1,N#CC(C1OC2=CC=C(COC3=CC=CC=C3F)C=C2)CCCC1,1.2,,-7.401,0.7876768420533369,325.38300000000015,4.865880000000003,0,3,5,42.25,0,0,0.14814814814814814,0.8518518518518519,0.7977598982930323,-0.19438905939780066,1.1508755605787853,0.13428621256572063,2.6191494040499097,False
COc1cc([C@@H](C)NC2=C3C(=CC4=COCC=C43)NC=NC=N2)ccc1Cl,C1OC=C2C=C3[NH1]C=NC=NC(N[C@H1](C)C4=CC=C(Cl)C(OC)=C4)=C3C2=C1,1.2,,-7.821,0.8343735014242655,382.8510000000001,3.608600000000002,2,6,4,67.24,0,0,0.25252525252525254,0.7474747474747474,1.4823280014192084,0.5478415167170315,-0.9648255503120562,0.13428621256572063,2.6148150755262525,False
C=C1C=C(C=C2NC=Cc3cnc(C4=CN5C=NC(OC#CC)=C4C4CC45)cc32)O1,C=C1OC(C=C2NC=CC3=CN=C(C4=CN(C5C6C5)C=NC(OC#CC)=C46)C=C23)=C1,1.2,,-7.307,0.7921925190322519,394.43400000000014,3.720100000000002,1,6,3,58.980000000000004,0,0,0.13725490196078433,0.8627450980392157,0.6445470371171748,-0.12261361398563572,1.371679281829253,0.13428621256572063,2.605302848360827,False
COc1cccc2c1C[C@@H](NC(=O)CCc1ccccc1)C(=O)N2,COC1=CC=CC2=C1C[C@@H1](NC(=O)CCC3=CC=CC=C3)C(=O)N2,1.0,,-7.322,0.8867203964083789,324.38,2.3074,2,3,5,67.42999999999999,0,0,0.2159090909090909,0.7840909090909091,0.6689958979431092,1.3798810361450455,-0.22262395092696236,0.13428621256572063,2.562391987387162,False
O=C(/C=C/c1cccnc1)Nc1ncnc2c1CCCC2,O=C(/C=C/C1=CC=CN=C1)NC2=NC=NC3=C2CCCC3,1.0,,-7.349,0.8766031895350421,280.3310000000001,2.4023000000000003,1,4,3,67.77000000000001,0,0,0.21333333333333335,0.7866666666666666,0.7130038474297922,1.219070811443091,-0.17041390738401122,0.13428621256572063,2.541807705201524,False
CC(C)[C@@H](CO)NCc1nc(-c2cccc(C(F)(F)F)c2)cnc1F,CC(C)[C@@H1](CO)NCC1=NC(C2=CC=CC(C(F)(F)F)=C2)=CN=C1F,0.8,,-8.157,0.7782262959004229,357.351,3.4080000000000013,2,4,6,58.04,0,0,0.26666666666666666,0.7333333333333334,2.0299824839201497,-0.3446028950377023,-1.2514689266262964,0.13428621256572063,2.5310362524591614,False
CNCC=C1CC2(c3ncccn3)N=CNC2C=C1Oc1ccccc1,CNCC=C1CC2(C3=NC=CC=N3)N=C[NH1]C2C=C1OC4=CC=CC=C4,1.0,,-6.969,0.8674574080933719,347.42200000000014,2.1844,2,6,5,71.43,0,0,0.14606741573033707,0.8539325842696629,0.09363270650610912,1.0737011271890322,1.193051552278312,0.13428621256572063,2.5211611987624227,False
COC=C1C=CNC=C(C(=O)C2CN(Cc3ccccc3)CCO2)C=C1,COC=C1C=C[NH1]C=C(C(=O)C2CN(CC3=CC=CC=C3)CCO2)C=C1,1.2,,-7.489,0.8256128009599899,352.4340000000001,2.543800000000001,1,5,5,50.8,0,0,0.19718309859154928,0.8028169014084507,0.941193215138517,0.40859258884154204,0.1569478237949929,0.13428621256572063,2.5150699491964295,False
NC1=C(c2nc(-c3ccc(F)cc3)c3sccc3n2)C=CSC1,C1SC=CC(C2=NC(C3=CC=C(F)C=C3)=C4SC=CC4=N2)=C1N,1.0,,-7.743,0.7491407027006689,341.4360000000001,4.427700000000002,1,5,2,51.8,0,0,0.17857142857142858,0.8214285714285714,1.355193925124348,-0.8069104109953641,0.5342023105149797,0.13428621256572063,2.504822856051172,False
CC1=C(Cl)c2c(oc(=O)c(Cl)c2C)C([C@@H](F)Cc2ccccc2)C1=O,CC1=C(Cl)C=2C(C)=C(Cl)C(=O)OC=2C([C@@H1](F)CC3=CC=CC=C3)C1=O,1.0,,-7.531,0.7661429374462041,381.23000000000013,4.818520000000004,0,3,3,47.28,0,0,0.15853658536585366,0.8414634146341463,1.0096500254511342,-0.5366645591416739,0.9403042068984608,0.13428621256572063,2.490082804941916,False
CN(C)/C=C/c1ccc(Nc2ccc(NC3=NCCN3C)cc2)cc1,CN(C)/C=C/C1=CC=C(NC2=CC=C(NC3=NCCN3C)C=C2)C=C1,0.8,,-6.947,0.8747366124883821,335.455,3.6758000000000024,2,5,5,42.9,0,0,0.1506849315068493,0.8493150684931507,0.0577743772947376,1.1894020819157767,1.09945551590402,0.13428621256572063,2.4715494586921323,False
Cn1nc(C(F)(F)F)cc1C(=O)N1CCCC(C(=O)Nc2ccc(F)cc2)C1,O=C(C1=CC(C(F)(F)F)=NN1C)N2CCCC(C(=O)NC3=CC=C(F)C=C3)C2,1.0,,-8.244,0.8085140351403842,398.3600000000001,3.068900000000001,1,3,3,67.23,0,0,0.30864197530864196,0.691358024691358,2.1717858767105716,0.1368124020764144,-2.1022992658447652,0.13428621256572063,2.445227995935653,False
Cc1nc(C#Cc2cncc(Nc3ccc(C#N)cc3)c2)cs1,CC1=NC(C#CC2=CN=CC(NC3=CC=C(C#N)C=C3)=C2)=CS1,0.8,,-7.742,0.7292460283192749,316.389,3.861600000000002,1,5,2,61.6,0,0,0.16666666666666666,0.8333333333333334,1.353564001069285,-1.123130796492834,0.7755092344529916,0.13428621256572063,2.4266495463815883,False
CC(C)(C)C1=C(O)C(C(=O)Cc2ccc(C(C)(C)C)cc2)=C(O)C1=O,CC(C)(C)C1=CC=C(CC(=O)C2=C(O)C(=O)C(C(C)(C)C)=C2O)C=C1,1.0,,-7.188,0.8562392721514671,342.435,4.348700000000003,2,4,3,74.6,0,0,0.17721518987341772,0.8227848101265822,0.4505860745647572,0.8953919372969988,0.5616929727357652,0.13428621256572063,2.4254001654451387,False
O=C(OCC(F)(F)F)N1C[C@@H]2C[CH]N(c3cc(Cc4ccccc4)c[nH]3)[C@@H]2C1,C1[C@@H1]N(C2=CC(CC3=CC=CC=C3)=C[NH1]2)[C@@H1]4CN(C(=O)OCC(F)(F)F)C[C@@H1]41,0.8,,-7.397,0.8564819604081898,392.4010000000001,3.9766900000000023,1,3,4,48.57000000000001,0,0,0.2111111111111111,0.7888888888888889,0.7912402020727838,0.8992494004866618,-0.12536994824891565,0.13428621256572063,2.4235029626661744,False
O=C(Cc1cnc2c(c1)CCC2)Nc1ccccc1C1CC(S)=NO1,O=C(CC1=CN=C2C(=C1)CCC2)NC3=CC=CC=C3C4CC(S)=NO4,1.0,,-7.428,0.8276524975700345,353.44700000000006,3.456200000000002,2,4,4,63.58,0,0,0.1935483870967742,0.8064516129032258,0.8417678477797153,0.44101300628398,0.23062263201232092,0.13428621256572063,2.422314440138592,False
O=C1NC(CC2CCCCC2)C(=O)N1CC(=O)C12CC3CC(CC(C3)C1)C2,O=C(CN1C(=O)NC(CC2CCCCC2)C1=O)C34CC5CC(CC(C5)C3)C4,0.8,,-7.62,0.7490523047451223,372.5090000000002,3.6627000000000027,1,3,5,66.48,0,0,0.16363636363636364,0.8363636363636364,1.154713266351682,-0.808315472221512,0.8369328150917583,0.13428621256572063,2.4051869818564704,False
NC(=O)C1CC2CCC1CC1CN(C(=O)CN3CCC(Cc4ccc(F)cc4)CC3)C21,NC(=O)C1C2CCC(C1)C(N3C(=O)CN4CCC(CC5=CC=C(F)C=C5)CC4)C(C2)C3,0.8,,-7.467,0.7858641724374134,427.56400000000025,2.8287000000000004,1,3,5,66.64,0,0,0.16831683168316833,0.8316831683168316,0.9053348859271455,-0.2232009451184818,0.7420607499467312,0.13428621256572063,2.396672682965401,False
CC=C1C=C(NS(=O)(=O)c2cccc(C(=O)N(C)C)c2)C=C1C,CC=C1C(C)=CC(NS(=O)(=O)C2=CC=CC(C(=O)N(C)C)=C2)=C1,0.8,,-7.312,0.9208535669791699,332.42500000000007,2.4568000000000003,1,3,4,66.48,0,0,0.25,0.75,0.6526966573924863,1.922418408168629,-0.9136392331130828,0.13428621256572063,2.3813155961233794,False
C[C@@H](NC(=O)c1cc(-c2ccc3c(c2)OCO3)on1)C1=CC=CCC=C1,C1C=CC=C([C@@H1](C)NC(=O)C=2C=C(C3=CC=C4C(=C3)OCO4)ON=2)C=C1,0.8,,-7.138,0.9113747001591737,350.3740000000001,3.6311000000000027,1,5,4,73.59,0,0,0.21518987341772153,0.7848101265822784,0.36908987181164127,1.7717544233033313,-0.20804556944624264,0.13428621256572063,2.3690317037632314,False
COc1ccc(NC(=O)N2CC(SC)C2)cc1N1C(=O)CC2OC(=O)C=C[C@H]21,COC1=CC=C(NC(=O)N2CC(SC)C2)C=C1N3C(=O)CC4[C@H1]3C=CC(=O)O4,1.2,,-7.591,0.7724265612655491,403.46000000000015,1.8611999999999997,1,6,4,88.18,0,0,0.18085106382978725,0.8191489361702128,1.1074454687548745,-0.4367880842428105,0.4879946016757872,0.13428621256572063,2.333240561225586,False
O=C(NC1CCN(CCc2ccccc2)CC1)C1NCc2ccc(Cl)cc21,O=C(C1NCC2=CC=C(Cl)C=C21)NC3CCN(CCC4=CC=CC=C4)CC3,0.8,,-7.709,0.832124355696003,383.92300000000023,3.3076000000000025,2,3,5,44.370000000000005,0,0,0.24675324675324675,0.7532467532467533,1.2997765072522278,0.5120919630627976,-0.8478282538572611,0.13428621256572063,2.3309598299928522,False
CC=C1C=C(C)C(C(C)NC(=O)COc2ccc(-c3nccs3)cc2)=C1,CC=C1C=C(C)C(C(C)NC(=O)COC2=CC=C(C3=NC=CS3)C=C2)=C1,0.8,,-7.548,0.8172945950818113,366.486,4.526200000000004,1,4,6,51.22,0,0,0.20987654320987653,0.7901234567901234,1.0373587343871944,0.27637699088709944,-0.10034552650719637,0.13428621256572063,2.3178920394371523,False
O=C1NC2(CCN(C(=O)c3ccco3)CC2)Oc2ccccc21,O=C1NC2(CCN(C(=O)C3=CC=CO3)CC2)OC4=CC=CC=C41,0.8,,-7.311,0.8744022186603139,312.325,2.0343,1,4,1,71.78,0,0,0.21666666666666667,0.7833333333333333,0.6510667333374234,1.1840869838552326,-0.23797984608665348,0.13428621256572063,2.3153837107262865,False
C[C@H]1CN(CCc2ccccc2)CC[C@@]1(C)c1cccc(O)c1,C[C@H1]1CN(CCC2=CC=CC=C2)CC[C@@]1(C)C3=CC=CC(O)=C3,0.8,,-6.915,0.9131425775295788,309.453,4.234400000000004,1,2,4,23.47,0,0,0.1875,0.8125,0.00561680753274318,1.7998543485830638,0.3532221175614724,0.13428621256572063,2.231453187492883,False
ClC=C1C=NC1NC1=NOC1=CCc1cccnc1Br,ClC=C1C=NC1NC(C2=CCC3=CC=CN=C3Br)=NO2,1.2,,-6.855,0.8501366320599454,353.607,2.737000000000001,1,5,3,58.870000000000005,0,0,0.12941176470588237,0.8705882352941177,-0.09217863577099564,0.7983921490472303,1.5306579611295887,0.13428621256572063,2.2118359449176883,False
O=c1c2c(Cl)cc(Cl)cc2ncn1CCCC1CCCCN1,O=C1C2=C(Cl)C=C(Cl)C=C2N=CN1CCCC3NCCCC3,0.8,,-6.654,0.924628588631481,340.25400000000013,3.6256000000000013,1,3,4,46.92,0,0,0.15555555555555556,0.8444444444444444,-0.41979337083852364,1.9824213405750795,1.0007290301284673,0.13428621256572063,2.21070673530936,False
O=C(c1cc2c(cc1F)N(C(=O)C1C=CCN=C1)C=NN2)N1CC(O)C1,C1C=CC(C(=O)N2C=N[NH1]C3=CC(C(=O)N4CC(O)C4)=C(F)C=C23)C=N1,1.0,,-7.381,0.7576717760545885,357.3450000000001,0.6009999999999994,2,6,2,97.60000000000001,0,0,0.14285714285714285,0.8571428571428572,0.7651614171917865,-0.6713113429751009,1.2581230823290133,0.13428621256572063,2.184277680020346,False
NC1=C(C2CCNCC2)CC2=CN=CCC2N1Cc1cccc(Cn2cccc2)c1,C1C=NC=C2CC(C3CCNCC3)=C(N)N(CC4=CC=CC(CN5C=CC=C5)=C4)C12,1.0,,-7.313,0.8042209459106718,401.55800000000005,3.639000000000003,2,4,5,58.58,0,0,0.16853932584269662,0.8314606741573034,0.6543265814475476,0.06857492780720433,0.7375508419234168,0.13428621256572063,2.181922038908577,False
CC1C(c2cc(-c3ccc(F)c(F)c3)ccn2)=CC=CC2CCNCC21,C1NCC2C(C=CC=C(C3=CC(C4=CC=C(F)C(F)=C4)=CC=N3)C2C)C1,0.8,,-7.187,0.836324368432582,352.42800000000005,4.841800000000004,1,2,2,24.92,0,0,0.175,0.825,0.44895615050969573,0.5788500120358128,0.6065943876963826,0.13428621256572063,2.150499807034447,False
O=C(Nc1ccc(O)cc1)c1nc(N2CCCCC2)ncc1Br,O=C(NC1=CC=C(O)C=C1)C2=NC(N3CCCCC3)=NC=C2Br,1.2,,-7.459,0.8037334694884127,377.24199999999996,3.1873000000000014,2,5,3,78.35,0,0,0.19402985074626866,0.8059701492537313,0.8922954934866468,0.060826623953994956,0.22086346898353373,0.13428621256572063,2.133424186193683,False
O=C(N[C@H]1C[C@@H]1c1cccnc1)c1ccc(Br)c(S(=O)(=O)N2CCCCC2)c1,O=C(N[C@H1]1C[C@@H1]1C2=CC=CN=C2)C3=CC=C(Br)C(S(=O)(=O)N4CCCCC4)=C3,1.0,,-7.932,0.7367688743954465,464.38500000000033,3.3046000000000024,1,4,5,79.36999999999999,0,0,0.22,0.78,1.6632495715311273,-1.0035572241568176,-0.3055457847892957,0.13428621256572063,2.084539240399002,False
O=C1NC(CC2CCC(C(F)(F)F)CC2)=N/C1=C\c1cocn1,O=C1[NH1]C(CC2CCC(C(F)(F)F)CC2)=N/C1=C\C3=COC=N3,1.2,,-6.749,0.8662417734628611,327.306,3.3026000000000018,1,4,3,67.49000000000001,0,0,0.13253012048192772,0.8674698795180723,-0.2649505856076032,1.0543789485941566,1.4674495705643948,0.13428621256572063,2.0590704542262053,False
N=c1ncc(-c2ccc(Cl)cc2)c(Cl)n1C=CCN1C=CC2=CC=COC21,C12OC=CC=C2C=CN1CC=CN3C(Cl)=C(C4=CC=C(Cl)C=C4)C=NC3=N,0.8,,-7.187,0.7742552678173318,399.28100000000006,4.432770000000003,1,4,4,54.14,0,0,0.13157894736842105,0.868421052631579,0.44895615050969573,-0.4077212958309687,1.486729641849233,0.13428621256572063,2.044063753320516,False
O=C1/C(=C/c2cccc(O)c2)Cc2ccccc21,O=C1/C(=C/C2=CC=CC(O)=C2)CC3=CC=CC=C31,1.0,,-7.482,0.7717955496061966,236.26999999999998,3.2146000000000017,1,2,1,37.3,0,0,0.17721518987341772,0.8227848101265822,0.9297837467530813,-0.4468178412696694,0.5616929727357652,0.13428621256572063,2.0415857312551187,False
OC(CN1CCC2CC(O)(CC3CC3)CCC2C1)C(c1ccccc1)c1ccncc1,OC(C(C1=CC=NC=C1)C2=CC=CC=C2)CN3CC4C(CC(O)(CC5CC5)CC4)CC3,1.0,,-7.747,0.7039094395153063,420.5970000000004,4.227600000000004,2,4,7,56.59,0,0,0.16666666666666666,0.8333333333333334,1.3617136213445966,-1.5258489171912455,0.7755092344529916,0.13428621256572063,2.0402306662338,False
C1=NC(N2CCN(CC3COc4ccccc43)CC2)=Nc2nc(-c3ccco3)nn2N1,N1C=NC(N2CCN(CC3COC4=CC=CC=C43)CC2)=NC5=NC(C6=CC=CO6)=NN15,1.0,,-7.657,0.6939871825360364,418.4610000000002,1.9047999999999994,1,9,3,96.31,0,0,0.14473684210526316,0.8552631578947368,1.2150204563889877,-1.683560466867276,1.2200219890756416,0.13428621256572063,2.0336455412692014,False
CN1[C@@H]2CC[C@H]1C/C(=C/c1cncc(NCc3ccc(C(=O)O)nc3)n1)C2,CN1[C@@H1]2CC[C@H1]1C/C(=C/C3=CN=CC(NCC4=CC=C(C(=O)O)N=C4)=N3)C2,1.0,,-7.562,0.8416633792294024,365.4370000000001,2.8219000000000003,2,6,5,91.24000000000001,0,0,0.24675324675324675,0.7532467532467533,1.0601776711580673,0.6637121223664372,-0.8478282538572611,0.13428621256572063,2.003382317108171,False
O=C(Cc1ccc(CN2CCOCC2)o1)Nc1ccc2c(c1)OCCO2,O=C(CC1=CC=C(CN2CCOCC2)O1)NC3=CC=C4C(=C3)OCCO4,0.8,,-7.281,0.8820807633633599,358.3940000000001,2.0641999999999996,1,6,5,73.17000000000002,0,0,0.23333333333333334,0.7666666666666666,0.6021690116855533,1.306135343104963,-0.5758095395998692,0.13428621256572063,2.0018069331590604,False
O=S(=O)(c1cccnc1)N1CCC[C](N2CCc3cc(Cl)ccc32)C1,O=S(=O)(C1=CC=CN=C1)N2CCC[C@@](N3CCC4=CC(Cl)=CC=C43)C2,1.0,,-7.381,0.8254748547364834,376.88900000000007,3.1141900000000016,0,4,3,53.510000000000005,0,0,0.20512820512820512,0.7948717948717949,0.7651614171917865,0.4063999715039123,-0.004097750577503404,0.13428621256572063,1.9997681615928422,False
O=C(c1cnn2ccc(N3CCC[C@@H]3c3cc(F)cc(F)c3)nc12)N1CCNCC1,O=C(N1CCNCC1)C=2C=NN3C=CC(N4CCC[C@@H1]4C5=CC(F)=CC(F)=C5)=NC=23,1.2,,-7.831,0.7157847643011497,412.44400000000013,2.394400000000001,1,5,3,65.77000000000001,0,0,0.19148936170212766,0.8085106382978724,1.4986272419698328,-1.337093891112556,0.27235862709288494,0.13428621256572063,1.9996623262028546,False
CCn1nc(Nc2c(C)cccc2Cl)c2ccccc2c1=O,CCN1N=C(NC2=C(C)C=CC=C2Cl)C3=CC=CC=C3C1=O,0.8,,-7.484,0.7908328292710964,313.78800000000007,4.121820000000003,1,3,3,46.92,0,0,0.19480519480519481,0.8051948051948052,0.9330435948632055,-0.1442255093193758,0.205147414235876,0.13428621256572063,1.9941522009257715,False
Cc1[nH]c2cccnc2c1CCNC(=O)/C=C/c1ccccc1,CC=1[NH1]C2=CC=CN=C2C=1CCNC(=O)/C=C/C3=CC=CC=C3,0.8,,-7.822,0.7109598146169784,305.381,3.2434200000000013,2,2,5,57.78,0,0,0.18666666666666668,0.8133333333333334,1.4839579254742712,-1.4137851412373352,0.3701136022371336,0.13428621256572063,1.991387418231201,False
O=C(/C=C/c1cccc(Cl)c1)NCC1CCS(=O)(=O)C1,O=C(/C=C/C1=CC=CC(Cl)=C1)NCC2CCS(=O)(=O)C2,1.0,,-7.077,0.8636199696307715,313.80600000000004,1.9041,1,3,4,63.24,0,0,0.18666666666666668,0.8133333333333334,0.26966450445283957,1.0127060967249397,0.3701136022371336,0.13428621256572063,1.9892918141506128,False
OC1=CC=C(CCC23[CH][C@H]4CC[C@@H](C2)C4[CH]C3)C1=CF,FC=C1C(CCC23C[C@H1]C4[C@@H1]([C@H1]2)CC[C@H1]4C3)=CC=C1O,1.0,,-6.965,0.778553058532247,272.363,4.8466800000000045,1,1,3,20.23,0,0,0.10227272727272728,0.8977272727272727,0.0871130102858591,-0.33940909274565717,2.080760323026775,0.13428621256572063,1.9827203571356962,True
O=C(O)CC=CC1=C(OCCC2(O)CC2)c2c1cccc2C(F)(F)F,O=C(O)CC=CC1=C(OCCC2(O)CC2)C3=C(C(F)(F)F)C=CC=C13,1.0,,-7.424,0.7805373728011091,354.32399999999996,3.8496000000000024,2,3,7,66.76,0,0,0.17857142857142858,0.8214285714285714,0.8352481515594667,-0.30786896240632616,0.5342023105149797,0.13428621256572063,1.963972757510447,False
COc1ccc2c(c1)CCn1c-2cc(OCC2CCNCC2)nc1=O,COC1=CC=C2C(=C1)CCN3C2=CC(OCC4CCNCC4)=NC3=O,0.8,,-6.931,0.9194002409684519,341.41100000000006,1.8534,1,5,4,65.38,0,0,0.20987654320987653,0.7901234567901234,0.03169559241374039,1.8993181903639813,-0.10034552650719637,0.13428621256572063,1.929506954967126,False
CS(=O)(=O)C=C1C=CC(CNC(=O)CC=Cn2cnc(-c3cn[nH]c3)c2)=C1,CS(=O)(=O)C=C1C=C(CNC(=O)CC=CN2C=C(C=3C=N[NH1]C=3)N=C2)C=C1,0.8,,-7.771,0.753430711949464,385.44900000000007,1.6748999999999998,2,5,7,109.74,0,0,0.21875,0.78125,1.4008317986660925,-0.7387218921769608,-0.28020855777580517,0.13428621256572063,1.8498762536622795,False
CO[C@H]1CC[C@@]2(CC1)Cc1ccc(CCNC(=O)c3ccco3)cc1C21N=C(N)N(C)O1,CO[C@H1]1CC[C@@]2(CC1)CC3=CC=C(CCNC(=O)C4=CC=CO4)C=C3C25N=C(N)N(C)O5,0.8,,-7.981,0.7442669383194792,438.5280000000002,2.7281000000000004,2,7,5,102.32,0,0,0.24731182795698925,0.7526881720430108,1.7431158502291804,-0.884377557322976,-0.859150572869016,0.13428621256572063,1.8098466765492291,False
CC=C1C=C(C)C(S(=O)(=O)N2CCN(CC(=O)NC3CCN(C)CC3)CC2)=C1C,CC=C1C(C)=C(S(=O)(=O)N2CCN(CC(=O)NC3CCN(C)CC3)CC2)C(C)=C1,0.8,,-7.802,0.7235888362060633,422.5950000000003,1.3244000000000011,1,5,5,72.96,0,0,0.20430107526881722,0.7956989247311828,1.451359444373024,-1.2130503114634361,0.012667991036053547,0.13428621256572063,1.7694796746015258,False
O=C(Nc1ccc(-c2cccc(O)c2)cc1)C1CCN([C@@H](O)C2CC2)CC1,O=C(NC1=CC=C(C2=CC=CC(O)=C2)C=C1)C3CCN([C@@H1](O)C4CC4)CC3,1.2,,-7.648,0.7579371653388796,366.4610000000002,3.438100000000002,3,4,5,72.8,0,0,0.20689655172413793,0.7931034482758621,1.2003511398934261,-0.6670930531867586,-0.03994174988925097,0.13428621256572063,1.760810582993703,False
